rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\142.jpg,jeans,exito,4036140.0,525865845.0,392727030.0,72267057885.0,47965790700.0,51933643485.0,10400038836375.0,6657490830390.0,7244212937685.0,6333667960095.0,3752366388.281851,9752418494.719488,765514657.6326827,6628274945.936156,92421426278.86153,12961535452.6875,-64734388033.5918,0.00023034181950427852,0.0005986595092782105,4.699169026962895e-05,2.0252794680266085e-07,2.823950704746701e-06,3.960416826480845e-07,-1.9779690497009695e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\143.jpg,jeans,exito,5149980.0,714312885.0,478452675.0,106806357045.0,59980949295.0,64683394350.0,17000810018805.0,8652520303095.0,9442558853310.0,7886871921990.0,7729681470.138901,15530881097.71465,-1678981934.02777,42301601435.2367,194307096082.7148,-14400276020.371094,-120642309274.1289,0.00029144090892071117,0.0005855783476904532,-6.330455178584659e-05,7.028181247860933e-07,3.2283068316115806e-06,-2.3925276220414864e-07,-2.0044064219109803e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\144.jpg,jeans,exito,4991370.0,645751035.0,402643725.0,91375950045.0,45658190895.0,52026353835.0,13879910756115.0,6138426215085.0,7324919203995.0,5773122818385.0,7832874856.510423,13177735773.084446,-65076404.59461496,31550805459.927586,329229682629.01276,-29355592361.63672,-123338236348.0,0.00031439936424619433,0.0005289337344408739,-2.6120652514918473e-06,5.66840718396594e-07,5.914929495411385e-06,-5.274015931023371e-07,-2.2158906398147367e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\145.jpg,jeans,exito,6367095.0,792067995.0,947854890.0,130977990135.0,162057255240.0,109785854055.0,23778144849555.0,29193247202310.0,17303735940765.0,18396356639535.0,32444560257.90219,20952262696.78961,-8127499251.844895,-587766075227.1467,-1170077225336.419,-172532963387.67188,656243540156.8672,0.000800311822847994,0.0005168306618541278,-0.00020048148872214882,-5.745809080361243e-06,-1.1438292595338567e-05,-1.686625869503284e-06,6.415222400347857e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\146.jpg,jeans,exito,4042005.0,454078755.0,382841700.0,54196652205.0,52308472830.0,43250049180.0,6802642351395.0,8336556322170.0,5186771179680.0,5934402847140.0,3185454608.1761384,16047318462.578384,241620813.85906106,-1516199520.6160111,342249035575.6482,-794946821.4199219,12299518503.814453,0.00019497446084443113,0.000982220012556242,1.4789062694550931e-05,-4.6159834067448715e-08,1.0419577685592262e-05,-2.4201704901133897e-08,3.744518617278838e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\147.jpg,jeans,exito,4042005.0,454078755.0,382841700.0,54196652205.0,52308472830.0,43250049180.0,6802642351395.0,8336556322170.0,5186771179680.0,5934402847140.0,3185454608.1761384,16047318462.578384,241620813.85906106,-1516199520.6160111,342249035575.6482,-794946821.4199219,12299518503.814453,0.00019497446084443113,0.000982220012556242,1.4789062694550931e-05,-4.6159834067448715e-08,1.0419577685592262e-05,-2.4201704901133897e-08,3.744518617278838e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\148.jpg,jeans,exito,4891665.0,640232835.0,515286150.0,89496205305.0,67608866550.0,69158335800.0,13196611801905.0,9981067230600.0,9903585241920.0,9150591457920.0,5700997944.696871,13328817449.781055,1716449928.6790414,-9186509526.196991,51069447449.62557,26782501100.566406,-59839357206.69922,0.0002382525019526216,0.0005570295124266967,7.1732790285355e-05,-1.7358362820617134e-07,9.64982396579547e-07,5.060685671978699e-07,-1.1306941666846557e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\149.jpg,jeans,exito,4049400.0,494046945.0,469266555.0,65436776805.0,67659649545.0,60950808645.0,9317668475115.0,10610606079345.0,8573601020175.0,8998692476265.0,5160591724.782434,13278482053.132565,3697954422.54125,74820442517.77779,-307728911491.951,88092798710.64844,-113199612020.6211,0.0003147155085417689,0.0008097800513739628,0.00022551747332878145,2.2674805797139648e-06,-9.325918253674085e-06,2.669707683720064e-06,-3.4305854556650827e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\15.jpg,jeans,exito,5131110.0,607389345.0,817975995.0,88159115355.0,142073916825.0,97836687420.0,14115590949375.0,25716712500465.0,14572689484500.0,17234197238040.0,16260088357.034838,11676258541.268017,1009703818.2504239,-169683808892.88385,-654745502738.6985,279757393305.66406,94434057617.32031,0.000617589993908765,0.00044348716212596836,3.835052807035617e-05,-2.8451953581119966e-06,-1.0978530463757026e-05,4.690868516119033e-06,1.5834353562283134e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\150.jpg,jeans,exito,5919570.0,793941225.0,595422960.0,116930015145.0,77981597940.0,83358139320.0,18479745452805.0,11522889603330.0,12720138896160.0,10989218273610.0,10445478471.812477,18090676590.111137,3499157289.9663944,-5001143777.809212,39751085103.49629,20049838845.375,-173714604645.65234,0.0002980904188343433,0.0005162671462389368,9.985806441974674e-05,-5.866025396675612e-08,4.6625509107972393e-07,2.351719308452759e-07,-2.0375624615040497e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\151.jpg,jeans,exito,4902885.0,539542005.0,322499775.0,83215356915.0,29082590115.0,35592877815.0,14617387435155.0,3021764549025.0,5514459197175.0,3209305678065.0,23841014021.08753,7869344265.862069,103125308.96551433,212677243288.15445,73530544192.98006,18059678613.33789,-4678488220.084961,0.0009917936187082194,0.00032736717571646716,4.290045015234847e-06,3.995689712926641e-06,1.3814606324368902e-06,3.3929757099731343e-07,-8.789744950621684e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\152.jpg,jeans,exito,4696845.0,522440940.0,495940065.0,62903806470.0,71502162435.0,55197617475.0,8063454580050.0,11819259201165.0,6694892530305.0,7957933533675.0,4791491546.240832,19135829700.535854,33056212.650246713,581209392.6522334,228236645240.79324,45523069081.796875,-2398296537.6054688,0.00021719922415686487,0.0008674308040499617,1.4984444137923675e-06,1.2156737897912969e-08,4.773861382779577e-06,9.521732204130506e-07,-5.016343985099193e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\153.jpg,jeans,exito,4696845.0,522440940.0,495940065.0,62903806470.0,71502162435.0,55197617475.0,8063454580050.0,11819259201165.0,6694892530305.0,7957933533675.0,4791491546.240832,19135829700.535854,33056212.650246713,581209392.6522334,228236645240.79324,45523069081.796875,-2398296537.6054688,0.00021719922415686487,0.0008674308040499617,1.4984444137923675e-06,1.2156737897912969e-08,4.773861382779577e-06,9.521732204130506e-07,-5.016343985099193e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\154.jpg,jeans,exito,5378460.0,797169270.0,544597890.0,127519581960.0,70234305750.0,81361247325.0,21668262544020.0,10237184065320.0,13140495626745.0,10470024920535.0,9367016907.488152,15090851714.37417,643587917.8759747,-8739445805.77313,69525159059.29022,37675806490.49219,-70096877878.26172,0.0003238063922897593,0.0005216724063244583,2.224805227394225e-05,-1.3026838705477859e-07,1.0363277639867976e-06,5.615878456803584e-07,-1.0448496874647236e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\155.jpg,jeans,exito,4048125.0,562685550.0,388787025.0,84903008880.0,49742377485.0,55012371960.0,13841025600840.0,7261798534815.0,8442458685090.0,6981876135060.0,6690249101.385819,12402781793.5748,971342842.8188927,179710982640.64618,102120355579.83441,18235273139.03125,-118845315410.04297,0.000408257770522445,0.0007568525426463357,5.92740654963104e-05,5.450543786654416e-06,3.0972590624003094e-06,5.530666698575655e-07,-3.604518688635138e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\156.jpg,jeans,exito,5502390.0,801933945.0,519682860.0,129047777835.0,67001473890.0,77923746090.0,22422125345325.0,9903878362890.0,12750226076370.0,10070628273480.0,12171647254.78611,17919116045.90323,2183690210.8851504,66474841986.77716,191002226123.1964,-74431731034.3125,-106841703332.94922,0.00040201903728670745,0.000591852986782059,7.212540898827438e-05,9.360065560804262e-07,2.68942851963198e-06,-1.0480444352525057e-06,-1.5043967280483763e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\157.jpg,jeans,exito,11154720.0,1396146420.0,1262972160.0,211116961260.0,189752241180.0,156562583580.0,35482018606020.0,31959954545400.0,23613335200050.0,23397035414280.0,36372563724.35443,46754597408.11997,-1513464921.7702928,-46711736327.12149,-111787969416.40868,88871357790.5625,-10005200613.84375,0.00029231867857491524,0.0003757569093897124,-1.2163400670740918e-05,-1.124033687957773e-07,-2.689975869286632e-07,2.138528941668577e-07,-2.4075710793491687e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\158.jpg,jeans,exito,4095300.0,469123245.0,344808960.0,57591846645.0,42751355880.0,40200320835.0,7478553782205.0,6227977969590.0,4992141321705.0,5037503543025.0,3853019453.0165086,13719729650.839355,701896245.76962,-1424720307.4456847,318173563478.886,-17683705784.91992,22072432327.64453,0.00022973637227409214,0.000818039191600112,4.185057957329399e-05,-4.1977378297863994e-08,9.374536158944882e-06,-5.210254978203918e-07,6.503331474461069e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\159.jpg,jeans,exito,4802415.0,539699085.0,505838910.0,65587758735.0,73501414200.0,56695026435.0,8476383420225.0,12211729095540.0,6946605050925.0,8225667168285.0,4935961181.094886,20221345136.833214,-151538654.52211604,-3833479510.8864827,209983805329.64697,72299135780.23828,-2555027067.4101562,0.00021401901545284611,0.0008767800674553256,-6.570585232333253e-06,-7.584796432437108e-08,4.154670484114756e-06,1.4304869129388594e-06,-5.0552924909702644e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\16.jpg,jeans,exito,4311030.0,511288005.0,491047380.0,68655045105.0,70994095080.0,58532615340.0,9968873066085.0,11154776426910.0,8161775583870.0,8550972345420.0,8016305857.794568,15061399319.389566,294413499.44753116,-75080027241.57555,-362931808556.91785,271795647718.48047,64004916449.61719,0.00043133250636048147,0.0008104070918665832,1.5841475472094967e-05,-1.945681765665008e-06,-9.405294963691602e-06,7.043522161378751e-06,1.6586727978699011e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\160.jpg,jeans,exito,4802415.0,539699085.0,505838910.0,65587758735.0,73501414200.0,56695026435.0,8476383420225.0,12211729095540.0,6946605050925.0,8225667168285.0,4935961181.094886,20221345136.833214,-151538654.52211604,-3833479510.8864827,209983805329.64697,72299135780.23828,-2555027067.4101562,0.00021401901545284611,0.0008767800674553256,-6.570585232333253e-06,-7.584796432437108e-08,4.154670484114756e-06,1.4304869129388594e-06,-5.0552924909702644e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\161.jpg,jeans,exito,3767625.0,410234565.0,292314660.0,48039893955.0,33118046970.0,32739795270.0,5981347703775.0,4409388817260.0,3917142374220.0,3776000230710.0,3371860825.179692,10438544511.311674,911368240.180708,16281457269.092478,220126398803.4242,-8544172350.472656,28551854899.25293,0.00023753865916541995,0.0007353677970155809,6.420347724966879e-05,5.909137541678491e-07,7.989193753270888e-06,-3.1009932811477106e-07,1.0362514539163032e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\162.jpg,jeans,exito,6781215.0,896487435.0,872401920.0,140660372775.0,139449979320.0,107810182650.0,24123021715035.0,24354544657830.0,16280795689530.0,16732929689070.0,22143304504.361286,27215651103.052696,-7522742135.5841875,-327264157081.012,-588242476250.669,173904568361.72656,233018551332.46875,0.0004815344958727022,0.0005918391643476091,-0.00016359165548779754,-2.7329372348269027e-06,-4.912330701874802e-06,1.4522527441482483e-06,1.9459053537118216e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\163.jpg,jeans,exito,3076320.0,374533545.0,288610275.0,47337311325.0,34841588145.0,35342190120.0,6203869490055.0,4840083843015.0,4498482969420.0,4278178224540.0,1738876724.481518,7765116635.021968,204678606.5115241,17274353919.292984,114364401979.37334,7613213531.890625,-2094380130.7226562,0.0001837408733871387,0.0008205120537784855,2.162765502270064e-05,1.0406939763797e-06,6.8898868697644316e-06,4.5865828039346286e-07,-1.2617599456834596e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\164.jpg,jeans,exito,4908750.0,550934385.0,500134560.0,67728576045.0,70377675420.0,56078512425.0,8922797302605.0,11398289060940.0,6979620880125.0,7885468483335.0,5894362329.628837,19420796763.23533,-54174354.902332425,-1840366936.17954,270337745826.22144,91164847552.38281,-2342546141.4648438,0.00024462171132996746,0.0008059817625621379,-2.2482878834562673e-06,-3.447284577983049e-08,5.063833324282884e-06,1.7076549618627022e-06,-4.387941897852942e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\165.jpg,jeans,exito,4908750.0,550934385.0,500134560.0,67728576045.0,70377675420.0,56078512425.0,8922797302605.0,11398289060940.0,6979620880125.0,7885468483335.0,5894362329.628837,19420796763.23533,-54174354.902332425,-1840366936.17954,270337745826.22144,91164847552.38281,-2342546141.4648438,0.00024462171132996746,0.0008059817625621379,-2.2482878834562673e-06,-3.447284577983049e-08,5.063833324282884e-06,1.7076549618627022e-06,-4.387941897852942e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\166.jpg,jeans,exito,4485705.0,678114105.0,541297935.0,109075256265.0,74944803705.0,81942692970.0,18443464373085.0,11245146745185.0,13222996439490.0,11255873311260.0,6563223173.222665,9625427055.116821,113467746.56841086,-30041618913.229053,-121609441713.7333,26386512028.992188,-101085784942.2539,0.0003261788175468231,0.00047836411049231425,5.639115786339148e-06,-7.049309197645378e-07,-2.8535830857492096e-06,6.191633096638663e-07,-2.3719925201196166e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\167.jpg,jeans,exito,3644205.0,421141680.0,352145565.0,51084688050.0,46935499665.0,40620018960.0,6494435206290.0,7182539669925.0,4914182337930.0,5426197291320.0,2415550437.4830275,12907090464.867395,-75599109.96291709,32540420901.801186,152617539692.91373,-4742493099.9296875,16718022734.736328,0.0001818907069051848,0.0009719026240620142,-5.692605436500808e-06,1.2835599775505414e-06,6.020013275587718e-06,-1.8706808849366797e-07,6.594439866295589e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\168.jpg,jeans,exito,4745805.0,585005700.0,440307735.0,80458396620.0,57463809105.0,56112258105.0,12158625150210.0,8648388588075.0,7997774643915.0,7377083784405.0,8345937504.530654,16612804586.097473,1836421923.5535438,183109371633.09857,234378246289.08484,80237163287.07031,-47122946690.21289,0.00037055727944303114,0.0007376038543304647,8.153661725026399e-05,3.731950273973391e-06,4.776860696155902e-06,1.6353128233765577e-06,-9.604123057303158e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\169.jpg,jeans,exito,7863690.0,1140258765.0,867274125.0,187347165075.0,128266637355.0,128496867675.0,32887626324375.0,21372094726665.0,21249110248815.0,19194776054175.0,22006205403.481255,32616324601.761303,2739504059.5782785,-660209903412.5116,31359723356.507763,-207589556623.1172,-8544457381.859375,0.0003558708316297329,0.0005274511597032498,4.430157630815016e-05,-3.8072910095121554e-06,1.8084489823446306e-07,-1.197125109021548e-06,-4.927408026290517e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\jeans\17.jpg,jeans,exito,4794765.0,575022450.0,539029455.0,79004289720.0,79456739535.0,66582587430.0,11850801674790.0,12778010009115.0,9673058785320.0,10023972822720.0,10043492266.109663,18858826319.733555,1938326900.8051913,-32931374511.28515,-394783392388.36304,326448013522.52734,59138337123.04297,0.00043686786132318955,0.0008203137816084337,8.431257826098515e-05,-6.541713829205882e-07,-7.842247752649248e-06,6.484786973727101e-06,1.1747644413125723e-06
